revenue|date|num|city
878058|2018-11-28 13:33:00|4|Oxford
751453|2017-10-03 15:29:00|2|Oxford
354029|2018-03-22 15:29:00|4|London
771931|2017-12-11 12:58:00|3|Oxford
806600|2018-04-04 15:25:00|3|Oxford
1241152|2018-02-16 09:44:00|1|Durham
554561|2015-12-18 10:44:00|2|Oxford
1745600|2018-08-21 11:14:00|4|Cambridge
1720868|2018-05-30 13:01:00|3|Cambridge
1712123|2018-05-01 14:37:00|4|Cambridge
85209|2015-10-12 11:47:00|2|London
306484|2017-10-16 15:57:00|4|London
1208627|2017-10-31 14:57:00|1|Durham
547328|2015-11-25 09:28:00|1|Oxford
538262|2015-10-26 12:44:00|3|Oxford
1717743|2018-05-21 10:03:00|4|Cambridge
245229|2017-03-27 12:27:00|3|London
934139|2015-05-01 15:01:00|3|Durham
740285|2017-08-28 11:47:00|3|Oxford
1739865|2018-08-01 13:53:00|1|Cambridge
354336|2018-03-23 13:35:00|3|London
507151|2015-07-14 13:27:00|4|Oxford
685313|2017-02-24 14:46:00|3|Oxford
1319139|2018-11-02 11:26:00|3|Durham
477483|2015-04-07 10:09:00|3|Oxford
1569485|2017-01-11 15:58:00|3|Cambridge
791442|2018-02-13 15:23:00|1|Oxford
410115|2018-09-26 10:01:00|2|London
1696018|2018-03-08 12:50:00|4|Cambridge
276379|2017-07-07 12:23:00|3|London
1703621|2018-04-03 13:15:00|1|Cambridge
1404823|2015-07-14 15:07:00|3|Cambridge
863822|2018-10-11 14:51:00|1|Oxford
161112|2016-06-20 13:50:00|2|London
1144372|2017-03-31 10:34:00|4|Durham
866713|2018-10-22 13:55:00|2|Oxford
199999|2016-10-27 09:24:00|4|London
1668637|2017-12-07 12:34:00|3|Cambridge
588311|2016-04-08 11:54:00|3|Oxford
1408045|2015-07-24 12:41:00|2|Cambridge
471923|2015-03-18 15:43:00|2|Oxford
720640|2017-06-22 14:09:00|3|Oxford
1617376|2017-06-20 14:15:00|3|Cambridge
1733702|2018-07-12 09:24:00|3|Cambridge
761063|2017-11-03 14:16:00|3|Oxford
1651187|2017-10-11 09:25:00|2|Cambridge
1412835|2015-08-10 15:20:00|2|Cambridge
1513322|2016-07-08 13:08:00|3|Cambridge
1611517|2017-05-31 14:50:00|4|Cambridge
421015|2018-11-01 09:15:00|3|London
1761762|2018-10-12 13:58:00|3|Cambridge
1157963|2017-05-16 12:33:00|4|Durham
1279133|2018-06-22 11:15:00|2|Durham
219819|2017-01-02 09:57:00|4|London
1149627|2017-04-18 13:57:00|4|Durham
1109048|2016-12-05 11:14:00|3|Durham
1303954|2018-09-13 10:57:00|4|Durham
471457|2015-03-17 14:58:00|3|Oxford
929287|2015-04-16 11:20:00|2|Durham
1660975|2017-11-13 11:10:00|3|Cambridge
1084426|2016-09-13 14:51:00|4|Durham
326630|2017-12-21 14:55:00|3|London
348989|2018-03-06 15:41:00|3|London
774404|2017-12-19 12:05:00|4|Oxford
937878|2015-05-14 14:11:00|4|Durham
1578097|2017-02-09 12:09:00|2|Cambridge
1124465|2017-01-24 15:35:00|4|Durham
925253|2015-04-02 14:16:00|2|Durham
151338|2016-05-18 12:19:00|3|London
647367|2016-10-21 13:50:00|2|Oxford
517798|2015-08-18 15:29:00|3|Oxford
1571938|2017-01-19 14:45:00|4|Cambridge
343771|2018-02-16 12:55:00|3|London
1449472|2015-12-09 15:30:00|3|Cambridge
1361427|2015-02-19 14:34:00|3|Cambridge
691708|2017-03-20 09:05:00|3|Oxford
401435|2018-08-28 12:42:00|4|London
95307|2015-11-13 11:41:00|2|London
529503|2015-09-25 14:06:00|1|Oxford
1617586|2017-06-21 10:44:00|4|Cambridge
1667259|2017-12-04 10:39:00|4|Cambridge
1632037|2017-08-08 13:01:00|1|Cambridge
94131|2015-11-10 13:08:00|2|London
1633150|2017-08-11 10:31:00|3|Cambridge
828375|2018-06-15 13:28:00|3|Oxford
1544097|2016-10-19 13:50:00|4|Cambridge
1216210|2017-11-24 15:02:00|3|Durham
520497|2015-08-27 11:21:00|3|Oxford
1502421|2016-06-02 13:53:00|2|Cambridge
112593|2016-01-11 12:06:00|2|London
1077897|2016-08-23 11:17:00|1|Durham
1193274|2017-09-11 11:40:00|3|Durham
800207|2018-03-14 14:07:00|3|Oxford
253211|2017-04-21 12:10:00|3|London
395236|2018-08-07 14:38:00|2|London
748857|2017-09-25 14:19:00|3|Oxford
806063|2018-04-03 13:29:00|4|Oxford
1604619|2017-05-09 12:08:00|3|Cambridge
640592|2016-09-29 13:11:00|3|Oxford
347188|2018-02-28 13:44:00|3|London
949733|2015-06-23 15:18:00|4|Durham
1144383|2017-03-31 10:45:00|3|Durham
1504674|2016-06-10 09:20:00|3|Cambridge
1164952|2017-06-08 09:45:00|4|Durham
696849|2017-04-05 10:34:00|3|Oxford
1390881|2015-05-28 14:18:00|4|Cambridge
877032|2018-11-26 10:29:00|2|Oxford
557801|2015-12-29 15:37:00|3|Oxford
804005|2018-03-27 14:16:00|3|Oxford
1327849|2018-12-03 09:15:00|3|Durham
1616105|2017-06-15 14:07:00|3|Cambridge
67210|2015-08-12 13:31:00|3|London
780620|2018-01-09 10:26:00|3|Oxford
1232027|2018-01-17 12:01:00|3|Durham
5489|2015-01-20 09:16:00|3|London
477520|2015-04-07 10:46:00|3|Oxford
1105368|2016-11-22 13:03:00|3|Durham
952898|2015-07-03 11:55:00|2|Durham
1246148|2018-03-05 15:49:00|2|Durham
189913|2016-09-23 09:42:00|1|London
157990|2016-06-09 10:55:00|3|London
257555|2017-05-05 14:24:00|1|London
694521|2017-03-28 13:52:00|2|Oxford
1463689|2016-01-26 13:53:00|4|Cambridge
176717|2016-08-10 14:18:00|3|London
75802|2015-09-10 09:22:00|3|London
636349|2016-09-15 12:38:00|2|Oxford
1315404|2018-10-22 12:20:00|3|Durham
1243185|2018-02-22 15:33:00|3|Durham
1649945|2017-10-06 09:46:00|2|Cambridge
1736715|2018-07-23 10:30:00|3|Cambridge
347858|2018-03-02 10:52:00|3|London
900604|2015-01-12 10:25:00|1|Durham
1699527|2018-03-20 15:11:00|4|Cambridge
1037724|2016-04-11 15:20:00|2|Durham
506198|2015-07-10 11:36:00|3|Oxford
536942|2015-10-21 11:47:00|3|Oxford
276624|2017-07-10 09:27:00|4|London
140212|2016-04-12 09:19:00|3|London
797058|2018-03-05 10:45:00|4|Oxford
1474872|2016-03-03 10:49:00|3|Cambridge
1570568|2017-01-16 12:58:00|3|Cambridge
1525982|2016-08-19 13:38:00|1|Cambridge
763440|2017-11-13 11:47:00|3|Oxford
1414863|2015-08-17 14:03:00|3|Cambridge
158847|2016-06-13 11:10:00|3|London
737717|2017-08-18 11:05:00|3|Oxford
1381205|2015-04-27 14:25:00|3|Cambridge
1298144|2018-08-24 12:21:00|3|Durham
80551|2015-09-25 11:20:00|4|London
761941|2017-11-07 14:52:00|3|Oxford
213124|2016-12-09 10:38:00|2|London
932661|2015-04-28 11:26:00|3|Durham
606785|2016-06-09 11:04:00|3|Oxford
997447|2015-11-30 10:38:00|2|Durham
63452|2015-07-30 14:02:00|3|London
318792|2017-11-27 10:35:00|4|London
691249|2017-03-16 15:28:00|2|Oxford
325160|2017-12-18 11:28:00|2|London
707072|2017-05-09 12:33:00|2|Oxford
713901|2017-05-31 14:06:00|2|Oxford
1103433|2016-11-15 15:53:00|4|Durham
888136|2019-01-01 13:07:00|3|Oxford
1232924|2018-01-19 12:56:00|4|Durham
993965|2015-11-17 15:45:00|3|Durham
569670|2016-02-08 09:57:00|3|Oxford
1772925|2018-11-20 10:34:00|4|Cambridge
1506208|2016-06-15 13:51:00|4|Cambridge
1602254|2017-05-01 14:49:00|1|Cambridge
877587|2018-11-27 12:43:00|4|Oxford
383343|2018-06-28 12:53:00|2|London
933002|2015-04-29 10:06:00|3|Durham
1346925|2015-01-02 11:26:00|3|Cambridge
307129|2017-10-18 12:40:00|3|London
23761|2015-03-20 12:05:00|3|London
442019|2019-01-09 15:30:00|1|London
271629|2017-06-22 10:24:00|2|London
87797|2015-10-20 12:49:00|2|London
199122|2016-10-24 15:50:00|3|London
1201305|2017-10-06 12:12:00|4|Durham
1114470|2016-12-22 10:23:00|3|Durham
158741|2016-06-13 09:24:00|3|London
217196|2016-12-22 15:21:00|3|London
53622|2015-06-29 11:35:00|2|London
461133|2015-02-11 11:18:00|3|Oxford
569541|2016-02-05 14:49:00|4|Oxford
1750468|2018-09-05 15:11:00|3|Cambridge
1108490|2016-12-01 15:58:00|3|Durham
1383274|2015-05-04 13:49:00|2|Cambridge
130925|2016-03-10 15:55:00|4|London
1396955|2015-06-18 10:17:00|3|Cambridge
1553844|2016-11-21 14:54:00|3|Cambridge
149879|2016-05-13 09:03:00|2|London
1718244|2018-05-22 11:23:00|3|Cambridge
1136762|2017-03-07 10:02:00|3|Durham
886570|2018-12-26 15:05:00|4|Oxford
1430801|2015-10-08 13:03:00|4|Cambridge
52777|2015-06-25 11:32:00|3|London
13145|2015-02-13 10:34:00|2|London
1680607|2018-01-16 15:36:00|3|Cambridge
657750|2016-11-25 11:28:00|3|Oxford
1484097|2016-04-04 10:12:00|2|Cambridge
1657492|2017-11-01 09:15:00|1|Cambridge
1474027|2016-03-01 10:46:00|3|Cambridge
575863|2016-02-26 14:56:00|4|Oxford
1392514|2015-06-03 13:27:00|4|Cambridge
1330260|2018-12-10 14:21:00|3|Durham
508420|2015-07-17 13:33:00|3|Oxford
662628|2016-12-12 15:35:00|2|Oxford
683821|2017-02-21 10:57:00|2|Oxford
226346|2017-01-23 13:29:00|3|London
1752068|2018-09-11 13:47:00|3|Cambridge
1668246|2017-12-06 13:04:00|3|Cambridge
1620979|2017-07-03 11:09:00|3|Cambridge
1711613|2018-04-30 13:08:00|4|Cambridge
888361|2019-01-02 09:51:00|4|Oxford
1212248|2017-11-13 12:09:00|2|Durham
291621|2017-08-28 13:49:00|3|London
1706019|2018-04-11 11:07:00|3|Cambridge
345102|2018-02-21 14:03:00|4|London
129628|2016-03-07 15:21:00|3|London
220345|2017-01-03 11:42:00|4|London
1423420|2015-09-15 09:19:00|4|Cambridge
644715|2016-10-13 11:44:00|2|Oxford
1509103|2016-06-24 12:59:00|3|Cambridge
1514602|2016-07-13 13:25:00|3|Cambridge
1342429|2019-01-18 13:41:00|2|Durham
919836|2015-03-16 15:12:00|2|Durham
1071663|2016-08-02 12:38:00|3|Durham
1122336|2017-01-17 15:11:00|1|Durham
1101892|2016-11-10 11:15:00|3|Durham
340653|2018-02-07 10:04:00|3|London
1068582|2016-07-22 10:24:00|3|Durham
34243|2015-04-24 11:22:00|3|London
1445686|2015-11-26 15:33:00|2|Cambridge
2542|2015-01-09 09:16:00|1|London
155701|2016-06-01 14:52:00|2|London
1325714|2018-11-23 15:46:00|3|Durham
1148343|2017-04-13 13:36:00|3|Durham
879776|2018-12-04 14:07:00|3|Oxford
1563612|2016-12-23 09:18:00|3|Cambridge
1600001|2017-04-24 12:21:00|4|Cambridge
1502393|2016-06-02 13:25:00|2|Cambridge
339476|2018-02-02 11:30:00|3|London
534173|2015-10-12 14:45:00|4|Oxford
662575|2016-12-12 14:42:00|3|Oxford
1008075|2016-01-04 12:21:00|3|Durham
1346482|2015-01-01 11:04:00|3|Cambridge
127819|2016-03-01 13:16:00|2|London
937118|2015-05-12 15:33:00|3|Durham
715593|2017-06-06 14:14:00|3|Oxford
132837|2016-03-17 12:42:00|4|London
286131|2017-08-09 13:32:00|3|London
164901|2016-07-01 13:50:00|3|London
1191386|2017-09-04 15:17:00|4|Durham
832317|2018-06-29 09:00:00|3|Oxford
568701|2016-02-03 14:51:00|3|Oxford
1282863|2018-07-05 10:16:00|2|Durham
952961|2015-07-03 12:58:00|3|Durham
1727014|2018-06-20 10:12:00|2|Cambridge
902495|2015-01-16 13:52:00|3|Durham
732389|2017-08-01 13:30:00|2|Oxford
1652016|2017-10-13 09:12:00|3|Cambridge
1677651|2018-01-05 15:27:00|4|Cambridge
203597|2016-11-08 13:14:00|2|London
420836|2018-10-31 13:17:00|3|London
1292540|2018-08-07 10:10:00|3|Durham
1184776|2017-08-14 10:22:00|3|Durham
1559260|2016-12-08 13:57:00|1|Cambridge
330735|2018-01-04 13:10:00|2|London
1123208|2017-01-19 15:41:00|2|Durham
225094|2017-01-18 13:40:00|3|London
1473843|2016-02-29 14:43:00|4|Cambridge
1415901|2015-08-20 10:18:00|1|Cambridge
731520|2017-07-28 13:03:00|4|Oxford
871035|2018-11-05 15:47:00|3|Oxford
1032223|2016-03-23 14:52:00|3|Durham
1285558|2018-07-13 13:05:00|1|Durham
1274253|2018-06-06 14:07:00|2|Durham
1061351|2016-06-29 09:10:00|4|Durham
1608275|2017-05-22 09:55:00|1|Cambridge
873120|2018-11-12 15:27:00|1|Oxford
320939|2017-12-04 11:17:00|3|London
927735|2015-04-10 13:32:00|3|Durham
67628|2015-08-13 13:28:00|3|London
1563475|2016-12-22 14:02:00|1|Cambridge
1388398|2015-05-20 15:01:00|2|Cambridge
1788377|2019-01-09 15:30:00|1|Cambridge
1616578|2017-06-16 14:59:00|4|Cambridge
383191|2018-06-28 10:21:00|1|London
1000286|2015-12-08 15:51:00|3|Durham
712267|2017-05-25 14:56:00|4|Oxford
1143221|2017-03-28 12:26:00|3|Durham
1283628|2018-07-06 16:00:00|1|Durham
472062|2015-03-19 11:01:00|3|Oxford
435841|2018-12-20 10:46:00|3|London
1524276|2016-08-15 13:16:00|2|Cambridge
934586|2015-05-04 15:27:00|3|Durham
1252735|2018-03-27 13:20:00|3|Durham
661183|2016-12-07 12:33:00|4|Oxford
840587|2018-07-26 13:31:00|3|Oxford
11417|2015-02-09 09:50:00|1|London
1186602|2017-08-18 12:44:00|4|Durham
493220|2015-05-28 12:49:00|4|Oxford
1295358|2018-08-15 15:02:00|2|Durham
1357136|2015-02-05 13:13:00|2|Cambridge
1282361|2018-07-03 15:56:00|3|Durham
1069732|2016-07-26 15:32:00|1|Durham
215595|2016-12-19 09:43:00|4|London
1626212|2017-07-19 14:10:00|2|Cambridge
1192285|2017-09-07 09:13:00|3|Durham
380414|2018-06-19 13:11:00|3|London
1761143|2018-10-11 10:40:00|3|Cambridge
1427370|2015-09-28 12:00:00|3|Cambridge
1228865|2018-01-05 15:27:00|4|Durham
1442680|2015-11-17 14:34:00|3|Cambridge
1003404|2015-12-18 11:41:00|1|Durham
223624|2017-01-13 10:13:00|3|London
1050903|2016-05-25 10:27:00|3|Durham
1456025|2015-12-31 12:27:00|4|Cambridge
1236763|2018-02-01 13:46:00|3|Durham
1066340|2016-07-14 15:08:00|4|Durham
260848|2017-05-17 13:09:00|2|London
1635155|2017-08-17 15:52:00|3|Cambridge
786619|2018-01-29 12:11:00|3|Oxford
345995|2018-02-23 14:54:00|3|London
33463|2015-04-22 12:24:00|3|London
749129|2017-09-26 11:50:00|3|Oxford
499036|2015-06-17 11:31:00|3|Oxford
240643|2017-03-10 13:12:00|3|London
497336|2015-06-11 11:15:00|3|Oxford
474121|2015-03-26 10:15:00|2|Oxford
422898|2018-11-07 12:34:00|1|London
1094472|2016-10-17 13:53:00|3|Durham
781233|2018-01-10 13:38:00|4|Oxford
1657485|2017-11-01 09:08:00|1|Cambridge
1463203|2016-01-25 12:48:00|4|Cambridge
1601187|2017-04-27 11:04:00|3|Cambridge
1690252|2018-02-16 14:58:00|3|Cambridge
1352743|2015-01-22 10:10:00|2|Cambridge
163186|2016-06-27 13:19:00|3|London
343626|2018-02-16 10:30:00|2|London
220398|2017-01-03 12:35:00|4|London
1111840|2016-12-13 15:40:00|3|Durham
1117041|2016-12-30 11:08:00|3|Durham
693766|2017-03-24 15:19:00|2|Oxford
1189844|2017-08-30 10:38:00|2|Durham
1155144|2017-05-05 14:41:00|2|Durham
1406574|2015-07-21 09:13:00|4|Cambridge
237516|2017-03-01 10:12:00|2|London
1063841|2016-07-06 15:35:00|3|Durham
1334902|2018-12-25 14:32:00|3|Durham
590855|2016-04-18 12:12:00|3|Oxford
56996|2015-07-09 11:41:00|3|London
1622641|2017-07-07 10:47:00|3|Cambridge
470101|2015-03-12 13:25:00|1|Oxford
563683|2016-01-18 15:25:00|3|Oxford
900273|2015-01-09 11:55:00|2|Durham
44480|2015-05-28 13:35:00|3|London
743761|2017-09-07 13:35:00|2|Oxford
1106480|2016-11-25 10:32:00|2|Durham
1477130|2016-03-10 13:22:00|2|Cambridge
1116659|2016-12-29 11:47:00|3|Durham
353934|2018-03-22 13:54:00|1|London
1407542|2015-07-23 11:19:00|3|Cambridge
1514027|2016-07-12 10:51:00|4|Cambridge
576763|2016-03-01 15:54:00|4|Oxford
750273|2017-09-29 09:51:00|3|Oxford
1697106|2018-03-13 09:55:00|2|Cambridge
494480|2015-06-02 12:46:00|4|Oxford
265775|2017-06-02 11:04:00|3|London
1526628|2016-08-23 10:22:00|3|Cambridge
455755|2015-01-23 12:53:00|3|Oxford
1133527|2017-02-23 12:15:00|2|Durham
1598508|2017-04-18 15:32:00|2|Cambridge
800591|2018-03-15 13:30:00|2|Oxford
848699|2018-08-22 15:24:00|4|Oxford
363673|2018-04-24 14:50:00|3|London
1061694|2016-06-29 14:53:00|4|Durham
979094|2015-09-29 13:29:00|4|Durham
474198|2015-03-26 11:32:00|2|Oxford
935764|2015-05-07 14:02:00|3|Durham
498182|2015-06-15 11:19:00|4|Oxford
22590|2015-03-17 13:37:00|3|London
1473866|2016-02-29 15:06:00|4|Cambridge
534628|2015-10-13 15:19:00|3|Oxford
1732049|2018-07-06 09:55:00|2|Cambridge
773059|2017-12-14 10:43:00|3|Oxford
1341269|2019-01-15 15:24:00|3|Durham
710519|2017-05-19 13:52:00|3|Oxford
1392386|2015-06-03 11:19:00|2|Cambridge
740232|2017-08-28 10:54:00|4|Oxford
667502|2016-12-28 12:37:00|3|Oxford
1419074|2015-08-31 14:04:00|4|Cambridge
1114465|2016-12-22 10:18:00|4|Durham
173078|2016-07-29 09:47:00|3|London
1354223|2015-01-27 13:47:00|2|Cambridge
1078380|2016-08-24 12:19:00|2|Durham
168898|2016-07-15 10:17:00|3|London
896466|2019-01-29 11:37:00|3|Oxford
1531483|2016-09-07 14:06:00|1|Cambridge
1016639|2016-02-01 14:45:00|3|Durham
1752499|2018-09-12 13:57:00|3|Cambridge
1495372|2016-05-10 15:41:00|4|Cambridge
1381943|2015-04-29 12:41:00|1|Cambridge
722745|2017-06-29 14:09:00|3|Oxford
241757|2017-03-15 10:43:00|3|London
1163454|2017-06-02 12:51:00|4|Durham
726018|2017-07-11 12:34:00|4|Oxford
1552249|2016-11-16 09:22:00|4|Cambridge
184040|2016-09-05 10:03:00|3|London
790928|2018-02-12 13:50:00|1|Oxford
582029|2016-03-18 12:27:00|4|Oxford
1563198|2016-12-22 09:25:00|4|Cambridge
1679495|2018-01-12 11:06:00|1|Cambridge
288922|2017-08-18 10:56:00|4|London
1044482|2016-05-03 15:42:00|2|Durham
350524|2018-03-12 13:12:00|4|London
467317|2015-03-04 09:07:00|3|Oxford
253731|2017-04-24 13:49:00|3|London
146147|2016-05-02 10:00:00|3|London
1220644|2017-12-11 11:45:00|2|Durham
1705301|2018-04-09 13:11:00|3|Cambridge
510103|2015-07-23 13:32:00|3|Oxford
1270293|2018-05-24 11:16:00|3|Durham
1295864|2018-08-17 09:26:00|4|Durham
325493|2017-12-19 10:00:00|4|London
1587499|2017-03-13 14:29:00|4|Cambridge
1774716|2018-11-26 12:21:00|4|Cambridge
1529705|2016-09-01 12:32:00|3|Cambridge
1455407|2015-12-30 09:10:00|2|Cambridge
707166|2017-05-09 14:07:00|2|Oxford
144862|2016-04-27 09:38:00|3|London
1629574|2017-07-31 14:04:00|2|Cambridge
732959|2017-08-02 15:59:00|3|Oxford
252551|2017-04-19 15:12:00|3|London
344550|2018-02-20 11:52:00|1|London
1547781|2016-11-01 12:05:00|4|Cambridge
955877|2015-07-14 12:27:00|3|Durham
749526|2017-09-27 11:26:00|2|Oxford
722960|2017-06-30 10:43:00|2|Oxford
1223322|2017-12-19 14:17:00|1|Durham
229219|2017-02-01 12:15:00|3|London
686810|2017-03-02 11:39:00|3|Oxford
1009874|2016-01-08 14:16:00|3|Durham
78513|2015-09-18 12:27:00|4|London
743732|2017-09-07 13:06:00|2|Oxford
310600|2017-10-30 14:23:00|4|London
203709|2016-11-08 15:06:00|2|London
1680488|2018-01-16 13:37:00|3|Cambridge
850690|2018-08-29 13:30:00|2|Oxford
1336493|2018-12-31 12:59:00|3|Durham
1213197|2017-11-15 13:56:00|2|Durham
997420|2015-11-30 10:11:00|3|Durham
1133805|2017-02-24 09:52:00|1|Durham
127829|2016-03-01 13:26:00|4|London
702363|2017-04-24 11:15:00|3|Oxford
718102|2017-06-14 13:57:00|3|Oxford
879700|2018-12-04 12:51:00|3|Oxford
1266945|2018-05-14 11:36:00|3|Durham
1194647|2017-09-14 13:30:00|1|Durham
1644786|2017-09-19 15:00:00|2|Cambridge
993374|2015-11-16 12:55:00|3|Durham
72929|2015-09-01 10:36:00|2|London
515645|2015-08-11 14:41:00|4|Oxford
457446|2015-01-29 13:00:00|2|Oxford
35948|2015-04-30 11:43:00|1|London
811782|2018-04-23 10:34:00|3|Oxford
976240|2015-09-18 15:02:00|3|Durham
608703|2016-06-15 14:58:00|4|Oxford
1751979|2018-09-11 12:18:00|4|Cambridge
1369488|2015-03-18 15:36:00|1|Cambridge
1053360|2016-06-02 09:18:00|1|Durham
500535|2015-06-22 15:27:00|4|Oxford
488260|2015-05-12 14:21:00|4|Oxford
903168|2015-01-20 11:03:00|3|Durham
1442551|2015-11-17 12:25:00|2|Cambridge
1568622|2017-01-09 15:37:00|3|Cambridge
796461|2018-03-01 14:50:00|3|Oxford
1046296|2016-05-10 10:51:00|4|Durham
1540873|2016-10-10 09:13:00|3|Cambridge
1086738|2016-09-21 11:17:00|1|Durham
644670|2016-10-13 10:59:00|1|Oxford
830481|2018-06-22 13:29:00|4|Oxford
1563614|2016-12-23 09:20:00|1|Cambridge
1126900|2017-02-01 14:04:00|2|Durham
632625|2016-09-02 13:43:00|3|Oxford
947288|2015-06-16 09:38:00|3|Durham
824745|2018-06-05 09:06:00|3|Oxford
1629883|2017-08-01 12:12:00|4|Cambridge
1216875|2017-11-28 12:05:00|3|Durham
1476351|2016-03-08 14:25:00|4|Cambridge
1681248|2018-01-18 12:15:00|2|Cambridge
1263830|2018-05-02 15:49:00|2|Durham
49775|2015-06-16 10:37:00|3|London
129623|2016-03-07 15:16:00|1|London
830561|2018-06-22 14:49:00|1|Oxford
502693|2015-06-30 09:19:00|3|Oxford
592957|2016-04-25 12:09:00|3|Oxford
141684|2016-04-15 12:48:00|3|London
993579|2015-11-17 09:19:00|2|Durham
474917|2015-03-30 09:29:00|3|Oxford
1453927|2015-12-24 12:34:00|3|Cambridge
529575|2015-09-25 15:18:00|3|Oxford
239314|2017-03-07 12:06:00|3|London
80636|2015-09-25 12:45:00|4|London
1727720|2018-06-21 14:57:00|2|Cambridge
464352|2015-02-20 15:50:00|3|Oxford
936739|2015-05-12 09:14:00|1|Durham
845567|2018-08-13 12:19:00|3|Oxford
566678|2016-01-28 09:12:00|3|Oxford
944483|2015-06-05 12:00:00|3|Durham
745195|2017-09-13 09:25:00|3|Oxford
609787|2016-06-20 11:59:00|4|Oxford
182857|2016-08-31 11:23:00|3|London
1205835|2017-10-23 10:31:00|1|Durham
79096|2015-09-21 15:09:00|3|London
1251671|2018-03-23 09:38:00|3|Durham
1103106|2016-11-15 10:26:00|3|Durham
465262|2015-02-25 09:57:00|4|Oxford
1672282|2017-12-20 10:10:00|2|Cambridge
611080|2016-06-23 12:29:00|4|Oxford
1162243|2017-05-30 13:43:00|2|Durham
1673619|2017-12-25 11:24:00|4|Cambridge
826836|2018-06-11 15:53:00|1|Oxford
830505|2018-06-22 13:53:00|3|Oxford
309545|2017-10-26 10:50:00|3|London
416567|2018-10-17 12:18:00|3|London
1560289|2016-12-13 10:03:00|3|Cambridge
1777094|2018-12-04 09:53:00|4|Cambridge
379232|2018-06-14 14:32:00|3|London
615831|2016-07-08 14:29:00|3|Oxford
620020|2016-07-22 14:08:00|3|Oxford
101275|2015-12-03 12:55:00|3|London
686344|2017-03-01 10:54:00|2|Oxford
1457340|2016-01-05 13:19:00|2|Cambridge
747415|2017-09-20 11:20:00|2|Oxford
79897|2015-09-23 14:28:00|4|London
890619|2019-01-09 12:24:00|2|Oxford
1464942|2016-01-29 13:43:00|4|Cambridge
1507163|2016-06-17 15:44:00|4|Cambridge
63910|2015-07-31 14:39:00|3|London
1255548|2018-04-05 11:06:00|3|Durham
350451|2018-03-12 11:59:00|3|London
1191841|2017-09-05 15:51:00|2|Durham
1077298|2016-08-19 15:20:00|3|Durham
1614465|2017-06-09 14:51:00|3|Cambridge
1340827|2019-01-14 15:03:00|3|Durham
1356766|2015-02-04 14:04:00|3|Cambridge
523459|2015-09-07 11:36:00|4|Oxford
1233633|2018-01-23 10:43:00|1|Durham
172694|2016-07-28 10:24:00|3|London
755518|2017-10-17 13:04:00|1|Oxford
528299|2015-09-22 15:05:00|2|Oxford
1086148|2016-09-19 15:29:00|3|Durham
205253|2016-11-14 12:46:00|1|London
1336125|2018-12-28 13:52:00|3|Durham
710416|2017-05-19 12:09:00|4|Oxford
556817|2015-12-25 13:15:00|2|Oxford
1167073|2017-06-15 10:01:00|4|Durham
1428505|2015-10-01 09:52:00|3|Cambridge
1463658|2016-01-26 13:22:00|3|Cambridge
920494|2015-03-18 12:08:00|3|Durham
1341186|2019-01-15 14:01:00|2|Durham
138074|2016-04-04 15:47:00|3|London
642070|2016-10-05 09:45:00|3|Oxford
735719|2017-08-11 12:52:00|1|Oxford
295739|2017-09-11 12:17:00|3|London
345213|2018-02-21 15:54:00|3|London
1373286|2015-03-31 15:45:00|4|Cambridge
1789760|2019-01-15 10:29:00|3|Cambridge
1481164|2016-03-24 10:26:00|3|Cambridge
375418|2018-06-01 14:07:00|3|London
1033230|2016-03-28 10:36:00|3|Durham
278673|2017-07-14 15:32:00|2|London
1227974|2018-01-03 14:38:00|3|Durham
317885|2017-11-23 09:30:00|1|London
1528537|2016-08-29 14:07:00|3|Cambridge
1356282|2015-02-03 13:01:00|1|Cambridge
678068|2017-02-01 13:18:00|3|Oxford
934048|2015-05-01 13:30:00|4|Durham
233342|2017-02-15 10:48:00|4|London
1004601|2015-12-23 10:35:00|2|Durham
247978|2017-04-05 09:09:00|3|London
1722359|2018-06-05 09:48:00|3|Cambridge
1031261|2016-03-21 12:52:00|4|Durham
1445609|2015-11-26 14:16:00|2|Cambridge
1553519|2016-11-21 09:29:00|2|Cambridge
1571631|2017-01-19 09:38:00|3|Cambridge
1544019|2016-10-19 12:32:00|2|Cambridge
1709188|2018-04-20 14:49:00|3|Cambridge
625454|2016-08-10 13:29:00|2|Oxford
1212288|2017-11-13 12:49:00|3|Durham
1006824|2015-12-30 12:33:00|2|Durham
1310783|2018-10-05 12:30:00|3|Durham
